,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,소재,인테리어,방식,각도조절
854,969,184624,"♪앵콜상품♬♩ 전동 칼라빈 가죽 고급 솔라원단 세트 MISOGA 리클라이너 (qO♩!u) 소파, ☞ 해당 상품 선택하기_aplus™",2539100,5337375271,False,20,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
855,970,184624,"1인용 리클라이너 각도조절 탈부착 인테리어 소파 베란다 간이 소형 거실 2인 현, 18 다크브라운",174100,5297834303,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
856,971,184624,"리클라이너의자 가정용 스툴의자 북유럽럭셔리 철근 간의의자 패브릭아트 식탁 걸상패션 둥근의자 골드색 셀럽 스툴, T06-가죽타입 벽옥",38000,5522574987,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
857,972,184624,"자모 네일아트 소파 크기 세탁 풋스툴 디디다 O 양생 래쉬, 크기 스툴 기타 색상 49 *35 *",269500,5452392520,False,48,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
858,973,184624,"1인용 리클라이너 쇼파 대나무 벤치 접이식 점심 의자 여름 낮_49, 09 [잠자리 1순위] 일반보다 175° 눕",99500,5071888463,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
859,974,184624,"리클라이너의자 노인 좌변의자 화장실가기 접이식 임산부 변기의자 편안한 가정용 성인 변기 좌변기 이동식, T12-38cm높이-귤색 의자",43500,2174310671,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
860,975,184624,"침대형소파 사무용의자 침대의자 편안한의자 침대형 고급 리클라이너000023644, 01 블랙 PU 가죽, 01 원목 발, 01 고정 손잡이",916300,5227221574,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
861,976,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 슬립온 가정용 침실 거실 캐주얼 컴퓨터 의자, 10 그레이 30cm 다리 + 페달(허리베개",456280,4677310008,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
862,977,184624,"1인용 리클라이너 눕는 의자 리보노푸스 퍼스트 스페이스룸 소파 미니어처형 미니멀한, 01 【B129 베이직】다크그레이 좌반 투, 01 30일 이내 출하",574500,4771977521,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
863,978,184624,"리클라이너의자 접이식침대 싱글침대 낮잠 침대사무실 누울수있는의자 낮잠침대 심플 간호 행군침대 수면의자, T02-이겹 간이침대 클래식 커피",47700,5576481413,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
864,979,184624,"인테리어소파 방수천 천커버 쇼파가죽 리클라이너, B.싱글(흔들어서 수동으로 이동 가능)",1056200,5281464663,False,34,,,False,,0,,NULL,NULL,NULL,인조/천연가죽,NULL,NULL,NULL
865,980,184624,"1인용리클라이너 독일리클라이너 Prodgf 1 세트 크리 에이 티브 가든 클라우드 딱딱한 모듈 1인용 기절 반달 일인 쇼파 소파 바르셀로나 수유 무중력 1인용 안락 의자 윙체어, 6",478400,5198264602,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
866,981,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 슬립온 의자 다다미 소형 거실 접이식 현대 북, 03 그레이/M-L",817600,4677316693,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
867,982,184624,"쇼파 안락의자 1인용 리클라이너 야피 슬립온 소파 콩주머니 파격 뜯고 침실 베란다 책 읽, 01 블루스틱 성인 L(스웨이드 인디펜던스)",515280,4691646701,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
868,983,184624,"수유의자 1인용 리클라이너 쇼파 수유신기 수유베개 허리보호포와 신생아 젖먹이 달용품 안아, 09 스탠더드 진청",190400,5539229070,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
869,984,184624,"노르딕감성1인용 달팽이 쇼파 벨벳 스네일 체어 중대형사이즈 책읽기좋은 의자 커플체어, 1인용 + 【일반】노란색면마",541000,5578843588,False,97,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
870,985,184624,"리클라이너의자 눕는의자 등받이 휴대용, T06-무광블랙 컬러싱글 아동의자+블루색 의자시트",136000,5522812718,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
871,986,184624,"일룸 볼케 1인리클라이너 소파(F가죽 전동), L660(파우더)",2499000,279688921,False,0,,,False,일룸,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
872,988,184624,"1인 게이밍리클라이너 4인용 미니멀한 가죽 소파 거실 모던 심플 미니어처 전기 겸용, 기능 등 맞춤 제작 가, 01 기타",14749200,5280119955,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
873,989,184624,"쉐우드가구 로건 6인용 이태리 사하라 패브릭 전동 리클라이너 소파(양쪽형), 네이비",3699000,245888913,False,35,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
874,990,184624,"리클라이너의자 플라스틱 접이식의자 학생기숙사 컴퓨터의자 가정용 좌식의자 심플 회의 사무실의자 스툴의자 등받이의자, T06-보강한 펀칭 접이식의자 노란색",55800,5521855653,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
875,991,184624,"수유의자 1인용리클라이너소파 슬립온 1인 소파 등받이 수유 일식 거실 발코니 침실 어르신, 04 카페 융단+허리베개(3단 조절)",563300,5539149128,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
876,993,184624,"패브릭 좌식 무중력 리클라이너소파 데미지 나노테크놀로지 소파 거실 풀커버 다용도 전동클래스 스몰 타입 분리세탁, 01 색상은 메모해 주세요, 01 변위전동+2중위+좌귀비",4760000,5549313596,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
877,994,184624,"리클라이너의자 접이식 누울수있는의자 낮잠의자 가정용 낮잠 편리한 레저 등받이 사무실 의자 기숙사 침실 누울수있음 등받이의자, T07-(업그레이드 타원 관)아이보리(특혜 투항 30원",111200,5576519513,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
878,995,184624,"달팽이 쇼파 베드 1인 1인용 소파 패브릭 리클라이너 353319, AT",347500,5591140536,False,0,,,False,,"9,900",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
879,996,184624,"책걸상 독서실의자 바퀴의자 게으른 소파 다다미 침대 의자 접이식 숙소 침실 컴퓨터, 28 회색",134800,5450176684,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
880,997,184624,"리클라이너의자 휴대용 접이식 싱글침대 사무실 수면의자 누울수있는의자 낮잠 낮잠침대 행군침대 심플 간호 침대, T16-업그레이드 전원 모란꽃 120*190cm",132200,5522933828,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
881,998,184624,"1인용리클라이너 싱글 좌식 리클라이너소파 의자 소파 흔들의자, 05 베이지 롱 기장",349020,4550205246,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
882,999,184624,"리클라이너의자 사무실 누울수있는의자 접이식 브레이크타임 낮잠 침대가정용 캐주얼편안한 등받이 휴대용 베란다 비치체어, T14-(활동 무료 패드)업그레이드형(보강한 두부 버팀",70800,5522770387,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
883,1000,184624,"달팽이 1인 베드 리클라이너 쇼파 패브릭 소파 1인용 464472, AB",554400,5591281333,False,0,,,False,,"9,900",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
884,1001,184624,"리클라이너의자 접이식 식탁의자 성인, #02 블랙 강판 바탕(스틸관 두꺼운 업그레이드)",69700,1305230875,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
885,1002,184624,"리클라이너 소파 1인용 수동 침대형 쇼파 풋 스툴 서재, 그린",266700,5575383516,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
886,1003,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 슬립온 달팽이의자 북유럽 모던 심플 캐주얼 침, 29 고투명",715000,4677301521,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
887,1004,184624,"리클라이너의자 의자 여학생 귀여운 침실 심플 접이식의자 등받이의자 학생의자 가정용 식탁의자 접이식스툴의자, T05-핑크 등받이의자(화이트)",45100,5524677863,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
888,1005,184624,"리클라이너의자 두꺼운 접이식스툴의자, #68 벽옥색",35700,1305274711,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
889,1007,184624,"1인용리클라이너 소파 1인의자 자취생 사람 다다미 접는 작은 아이디어 일식 침실 발코니, 08 고아흑(같은 컬러 베갯잇) 75cm 커",235700,5525840412,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
890,1008,184624,"달팽이 쇼파 1인용 베드 리클라이너 1인 패브릭 소파 467215, AR",467200,5591514581,False,0,,,False,,"9,900",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
891,1009,184624,"1인용 리클라이너 각도조절 탈부착 1인 소파 홀몸 호박 침실 작고 귀여운 베란다 의자, 13 베이지 램스울[소파+발걸이]",653280,5216835873,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
892,1010,184624,"특대형 컴포트BUTACA, 부타카브라운",59900,208399624,False,14,,,False,무중력의자,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
893,1011,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 심플 현대 달 의자 다다미자형 슬립온 1인용, 03 붉은색",799200,4677300676,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
894,1012,184624,"수유 독서 원룸 안락 1인용 리클라이너 달팽이의자 북유럽 싱글 소파 의자 타이거 캐주얼, 14 크리스털 옐로 키트래블",542400,5482311118,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
895,1013,184624,"낮잠 안락의자 리클라이너 게으른 사람 소파와 다다미는 접어서 1인용 다단계 조절할 수, 04 8단브라운+허리베개",175600,4751563345,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
896,1014,184624,"리클라이너의자 좌식의자 등받이의자 접이식 화장대의자, T16-블루색 블랙선반 강판 업그레이드 받침대 이중 스",46600,5522607378,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
897,1015,184624,"1인용 리클라이너 쇼파 점심시간용 벤치하우스 간이 접이식 의자 소형 야외 레저 등받이, 05 국방색",64000,5062427926,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,1016,184624,"1인용 리클라이너 의자 패브릭 컴퓨터 가정용 사무용 의자는 누울 수 있는 사장 리프트, 01 알루미늄각, 01 회전승강손잡이, 오류 발생시 문의 ( 샤이닝그레이스 )",205400,5539216211,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
899,1018,184624,"크리스토퍼 나이트 홈 아이즈드로 리클라이너 의자, Dark Teal / Dark Brown",508600,4698796215,False,0,,,False,,"8,900",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900,1019,184624,"리클라이너의자 YODO실외 휴대용 실외 접이식의자 캐주얼 누울수있는의자 캠핑 비치체어 가엽고편리한 낚시의자, T04-네이비블루-하이등받이",73700,1828332204,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
901,1020,184624,"1인용리클라이너 쇼파 원룸 랴츠의 슬립온 소파 다다미 접의자 1인용 침실방 귀요미, 01 달의자 웜 옐로우 (허리 세 군데 5단",191090,4584608926,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
902,1021,184624,"임스 라운지 체어 1인용 리클라이너 의자 게으름뱅이 소파 다다미 거실 침실 유리창 집 발, 01 디럭스 에디션 그레이화이트(뽀글이)",293520,4738349722,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
903,1022,184624,"무중력의자 홈쇼핑 1인용 원룸 망카 다다미 침대 슬립온 소파 손잡이에 맨다리 침실용 창문, 05 브라운 컬러 배색",189400,4356980162,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
904,1023,184624,"무중력의자 홈쇼핑 1인용 원룸 북유럽 1인용 소파 의자 모던 심플 슬립온 소파 거실 베란다 레포츠의자 리클라이너, 08 16034시트+페달(진탄재)",327400,4549172994,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
905,1024,184624,"싱글 힐링 편안한 의자 슬립온 소파 시트 싱글 침실 리클라이너 소형 거실 발코니 등받이 접이식 소파 시트, 08 옐로우 면마 사이드백(소파+발목)으로",410060,5581315529,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
906,1026,184624,"해외 접이식 침대 1인 점심휴식용 의자 성인 사무실 간이 행군 가정용 휴대용리클라이너-14878, 옵션07, 단일옵션",181400,4994050466,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
907,1027,184624,"1인용리클라이너 윙체어 싱글 나혼자산다 1인 소파 쇼파 북유럽 라이트 럭셔리 라운지 의자 레드 인 바람 시드니 거실 크리 에이 티브 현대 미니멀 패브릭, [양양 모양 시드니 체] 베이지",1759800,5326397587,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
908,1028,184624,"여름 방학 의자 카페썬베드 바퀴달린집 번지체어 접이식 리클라이너 낮잠의자 비치 휴대용 베, 09 넓이[등받이5단앞발10단조절원관]테슬린",335600,4792902511,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
909,1029,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 슬립온 베란다 의자 소형 접이식 침실 방, 05 MS옐로우+페달(세트)",467700,4810131459,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
910,1031,184624,"리클라이너의자 접이식의자 수틀의자 가정용의자 식탁 의자높은 등받이 의자심플 심플 휴대용, T13-N20-B21-블루 화이트관 두께 통기성 망",20900,2272084060,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
911,1032,184624,"리클라이너의자 2021접이식 식탁 테이블식 테이블 원형테이블 원형 가정용 플라스틱 심플 조합 식탁의자, T09-1.54미터접이 화이트색",191400,5143344906,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
912,1033,184624,"소파 흔들 안마 모듈 1인용 커버 북유럽 경사의자 1인 달팽이 의자 거실 캐주얼 가정용, 01 테크노벨벳 오렌지 싱글벤치",416400,5196173200,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
913,1034,184624,"1인용 리클라이너 쇼파 접이식 의자 휴대용 의자 발코니 가정용 레저용 의자 낮잠 의자 침실, 오류 발생시 문의 ( SUIHAN )",89750,5062426914,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
914,1035,184624,"리클라이너의자 웅크려앉는 겸용 좌변 대노인 임산부 변기의자 변기 개조 좌변기 접이식, T01-짧은타입",341200,4821403711,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
915,1037,184624,"리클라이너의자 휴대용 누울수있는의자 성인 여유로운의자 낮잠 레저 가정용 베란다 접이식 싱글 사무실 노인 대나무의자, T12-사각파이프 행운글자 마작의자 선물+짧은 자주색",83600,5522810641,False,0,,,False,,"7,000",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
916,1038,184624,"게이밍 등받이 좌식 눕는 의자 레드 컬러의 슬립온형 다다미 소파 리클라이너 1인용 시트, 09 유백색 라지",162300,4791882582,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
917,1039,184624,"DIPYLON 미용소파 족욕소파 전기발찌 소파 벤치 네일 발찌발찌마사지침대, 네이비 고정형",325400,5585035785,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
918,1040,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 맞춤 제작 테크노마트 1인용 귀비 의자 작, 04 낙엽황테크 패브릭은 뜯어 빨 수 있다.",927200,4677316564,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
919,1042,184624,"1인용 리클라이너 쇼파 아기 돌싱 아기 돌싱 아기 돌싱 흔드랑_118, 17 러블리캣블루+레드장난감꽂이",78250,5071418392,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
920,1044,184624,"1인 좌식 리클라이너 소파 쇼파 원룸꾸미기 귀비 의자 미인의자 현대침실 소호형 베드 태비, 오류 발생시 문의 ( 커들 )",802500,4677316351,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
921,1046,184624,"6그리드 린넨 1인용 좌식 등받이 쿠션 리클라이너 안락 소파 의자 앉은뱅이 자세교정 바닥 베드 체어, 베이지",27990,5550111878,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
922,1047,184624,"홈쇼핑 홍대가구 슬립온침실 소파방 컴퓨터 1인용 숙소 빈집형 발코니 접이식 등받이 의자, 26 오버사이즈 페달",211250,4342881281,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
923,1048,184624,"1인용 리클라이너 쇼파 안락의자 벤치 낮잠 의자 노인용 등받이 의자 가정용 발코니 레저 의, 04 [특대형 사각파이프무소음]블랙+그레이체",124750,5064301207,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
924,1049,184624,"해외 무중력 소파 컴퓨터 편한 1인 다용도 전동 의자 침실 가구리클라이너 이클라이너 소파 예쁜소파 1인용소파-15686, 옵션02, 07.스타일은 맞춤 제작을 지원하며",301600,4998864490,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
925,1050,184624,"리클라이너 접이식 휴대용 의자 간이침대 사무실 캠핑, 리클라이너전용쿠션(의자미포함)-블랙",39900,2017457032,False,13,,,False,,"2,500",,NULL,NULL,NULL,NULL,NULL,NULL,NULL
926,1051,184624,"각도조절 무중력 바퀴달린 생방송 의자 앵커용 여자 심플 게으름 앵커 회전 컴퓨터 벤치, 01 고정 손잡이, 03 블랙 아치형 발, 02 강철 발",169070,5581363859,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
927,1052,184624,"1인용리클라이너 소파 1인의자 자취생 의자 1인 다다미 소파 침실 베란다 접을 수 있는, 14 롱 손잡이 추가 그레이",124400,5530399538,False,0,,,False,,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
